id_pedido,id_entrega,fecha_pedido,dia_semana_pedido,fecha_entrega,dia_semana_entrega,id_cliente,tipo_cliente,nombre_cliente,id_producto,producto,formato_envase,cantidad,precio_unitario,descuento,precio_total,promocion,metodo_pago,ruta,id_conductor,estado_entrega,provincia_envio,distrito_envio,coordenadas_envio,humedad_percent,viento_kmh,precipitacion_mm,gasto_publicidad,inflacion_mensual,media_movil_7d,media_movil_30d
PED046022,ENT-00046022,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_845742,Bodega,Bodega La Esperanza Chaupimarca 2,P010,Fanta 2L,PET,45,8.31,0.05,355.15,2x1,tarjeta crédito,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.637012, -76.290837)",31.6,10.2,2.1,4702.634199999999,0.286,153.23,146.08
PED046023,ENT-00046023,2025-01-06,Lunes,2025-01-09,Jueves,PJ_858206,Bodega,Bodega La Esperanza Paucar 1,P006,Coca-Cola 2L,PET,30,8.75,0.0,262.44,sin_promocion,efectivo,Ruta_05,CON005,retrasado,Daniel Alcides Carrión,Paucar,"(-10.437435, -76.377491)",67.1,15.5,0.2,2216.08,0.315,167.48,140.88
PED046024,ENT-00046024,2025-01-06,Lunes,2025-01-09,Jueves,PJ_858206,Bodega,Bodega La Esperanza Paucar 1,P004,Fanta 500ml,vidrio,60,2.6,0.1,140.54,promo verano,Plin,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.461659, -76.352907)",29.4,8.6,2.7,2173.44,0.475,169.86,142.85
PED046025,ENT-00046025,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_755393,Bodega,Bodega Santa Rosa Huariaca 1,P002,Inca Kola 500ml,vidrio,45,3.29,0.25,111.02,descuento temporada,efectivo,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.721511, -76.197607)",72.9,12.9,0.2,2643.39,0.294,171.63,148.77
PED046026,ENT-00046026,2025-01-06,Lunes,2025-01-09,Jueves,PJ_414366,Bodega,Bodega La Economía Palcazú,P005,Agua San Luis 500ml,PET,60,2.01,0.15,102.71,descuento temporada,tarjeta crédito, RUTA_X,CON006,entregado,Oxapampa,Palcazú,"(-10.594595, -76.072354)",79.4,9.2,2.3,1903.8,0.402,149.56,157.93
PED046027,ENT-00046027,2025-01-06,Lunes,2025-01-09,Jueves,PJ_414366,Bodega,Bodega La Economía Palcazú,P001,Coca-Cola 500ml,PET,60,2.33,0.0,139.72,sin_promocion,contraentrega,Ruta_06,CON006,entregado,Oxapampa,Palcazú,"(-10.565695, -76.044841)",85.1,5.4,0.2,2617.78,0.37,169.66,152.45
PED046028,ENT-00046028,2025-01-06,Lunes,2025-01-09,Jueves,PJ_414366,Bodega,Bodega La Economía Palcazú,P008,Agua San Luis 1L,PET,45,2.76,0.0,124.21,combo familiar,Plin,Ruta_06,CON006,entregado,Oxapampa,Palcazú,"(-10.549923, -76.071536)",75.9,18.0,0.3,2473.71,0.306,123.7,131.49
PED046029,ENT-00046029,2025-01-06,Lunes,2025-01-09,Jueves,PJ_414366,Bodega,Bodega La Economía Palcazú,P006,Coca-Cola 2L,PET,15,9.3,0.0,139.44,envío gratis,contraentrega,Ruta_06,CON006,entregado,Oxapampa,Palcazú,"(-10.554934, -76.031628)",77.8,29.1,1.8,3231.85,0.287,147.51,166.7
PED046030,ENT-00046030,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_587798,Bodega,Bodega Santa Rosa Tinyahuarco,P006,Coca-Cola 2L,PET,30,9.53,0.0,285.77,ninguna,transferencia,Ruta_23,CON003,entregado,Pasco,Tinyahuarco,"(-10.665987, -76.350157)",47.3,19.1,1.1,2354.55,0.144,146.39,164.6
PED046031,ENT-00046031,2025-01-06,Lunes,2025-01-09,Jueves,PN_923373,Persona Natural,Ignacio Román Ortiz,P004,Fanta 500ml,vidrio,2,2.6,0.05,4.94,promo verano,contraentrega,Ruta_19,CON009,entregado,Oxapampa,Puerto Bermúdez,"(-10.407536, -76.096317)",76.6,11.7,0.0,2656.98,0.284,148.19,166.76
PED046032,ENT-00046032,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_296288,Bodega,Bodega La Esperanza Chaupimarca 3,P005,Agua San Luis 500ml,PET,30,2.14,0.0,85.74,regalo,efectivo,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.644266, -76.300509)",51.5,16.7,5.5,1254.03,0.372,154.17,142.31
PED046033,ENT-00046033,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_296288,Bodega,Bodega La Esperanza Chaupimarca 3,P007,Inca Kola 2L,PET,45,9.9,0.1,400.77,combo familiar,contraentrega,Ruta_17,CON007,retrasado,Pasco,Chaupimarca,"(-10.646357, -76.289502)",85.4,11.2,0.6,2082.61,0.328,213.56,164.9
PED046034,ENT-00046034,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_296288,Bodega,Bodega La Esperanza Chaupimarca 3,P008,Agua San Luis 1L,PET,45,2.48,0.0,111.53,regalo,Yape,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.647923, -76.304751)",57.8,13.7,2.9,3171.78,0.4,169.21,173.9
PED046035,ENT-00046035,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_355364,Supermercado,Plaza Vea Pozuzo,P010,Fanta 2L,PET,360,7.51,0.05,2567.13,combo familiar,Plin,Ruta_04,CON004,entregado,Oxapampa,Pozuzo,"(-10.217893, -75.882681)",79.0,6.5,1.2,2686.06,0.442,148.28,142.12
PED046036,ENT-00046036,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_355364,Supermercado,Plaza Vea Pozuzo,P004,Fanta 500ml,vidrio,180,2.29,0.15,350.3,combo familiar,efectivo,Ruta_04,CON004,entregado,Oxapampa,Pozuzo,"(-10.234766, -75.869604)",77.3,6.4,2.2,2415.84,0.46,173.64,161.05
PED046037,ENT-00046037,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_355364,Supermercado,Plaza Vea Pozuzo,P006,Coca-Cola 2L,PET,360,9.29,0.0,3343.69,promo verano,tarjeta débito,Ruta_04,CON004,entregado,Oxapampa,Pozuzo,"(-10.248859, -75.853813)",74.5,5.6,2.5,1269.2,0.295,174.18,133.82
PED046038,ENT-00046038,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_355364,Supermercado,Plaza Vea Pozuzo,P007,Inca Kola 2L,PET,180,8.86,0.0,1593.94,promo verano,Plin,Ruta_04,CON004,retrasado,Oxapampa,Pozuzo,"(-10.241998, -75.869109)",75.8,9.0,1.9,2666.79,0.193,160.15,175.84
PED046039,ENT-00046039,2025-01-06,Lunes,2025-01-09,Jueves,PJ_614918,Restaurante,Restaurante El Mirador Chacayán,P007,Inca Kola 2L,PET,45,9.59,0.0,431.47,descuento por volumen,contraentrega,Ruta_11,CON001,retrasado,Daniel Alcides Carrión,Chacayán,"(-10.541579, -76.154472)",34.7,12.9,1.2,2801.58,0.357,137.32,173.62
PED046040,ENT-00046040,2025-01-06,Lunes,2025-01-09,Jueves,PJ_614918,Restaurante,Restaurante El Mirador Chacayán,P010,Fanta 2L,PET,30,8.29,0.05,236.21,descuento por volumen,contraentrega,Ruta_11,CON001,entregado,Daniel Alcides Carrión,Chacayán,"(-10.554984, -76.119652)",68.8,0.8,0.0,3188.53,0.354,137.97,140.89
PED046041,ENT-00046041,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_137555,Bar,Bar La Casona Goyllarisquizga,P003,Sprite 2L,PET,60,9.97,0.0,598.4,descuento temporada,Plin,Ruta_09,CON009,entregado,Daniel Alcides Carrión,Goyllarisquizga,"(-10.576391, -76.065955)",54.1,0.0,1.7,4110.45,0.262,162.2,146.55
PED046042,ENT-00046042,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_137555,Bar,Bar La Casona Goyllarisquizga,P004,Fanta 500ml,vidrio,30,2.53,0.2,60.7,2x1, tarjeta,Ruta_09,CON009,entregado,Daniel Alcides Carrión,Goyllarisquizga,"(-10.582117, -76.062324)",57.0,6.3,0.4,2541.2,0.267,122.88,123.68
PED046043,ENT-00046043,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_137555,Bar,Bar La Casona Goyllarisquizga,P001,Coca-Cola 500ml,PET,30,2.91,0.05,82.91,regalo,efectivo,Ruta_09,SIN_CONDUCTOR,entregado,Daniel Alcides Carrión,Goyllarisquizga,"(-10.571922, -76.067618)",88.1,19.3,3.4,4781.59,0.278,141.58,143.84
PED046044,ENT-00046044,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_879280,Bodega,Bodega San Martín Yanahuanca 1,P004,Fanta 500ml,vidrio,60,2.36,0.0,141.58,regalo,efectivo,Ruta_27,CON007,entregado,Daniel Alcides Carrión,Yanahuanca,"(-10.489493, -76.387348)",67.3,5.3,1.6,2389.32,0.191,146.45,167.61
PED046045,ENT-00046045,2025-01-06,Lunes,2025-01-08,Miércoles,PN_767817,Persona Natural,Nereida Villalonga,P002,Inca Kola 500ml,vidrio,2,2.85,0.0,5.7,regalo,efectivo,Ruta_27,CON007,entregado,Daniel Alcides Carrión,San Pedro de Pillao,"(-10.659604, -76.350976)",55.2,13.3,2.5,3013.23,0.279,158.88,148.39
PED046046,ENT-00046046,2025-01-06,Lunes,2025-01-09,Jueves,PJ_171720,Bodega,Bodega Santa Rosa Chacayán,P007,Inca Kola 2L,PET,45,9.97,0.05,426.29,descuento temporada,contraentrega,Ruta_11,CON001,entregado,Daniel Alcides Carrión,Chacayán,"(-10.617045, -76.080963)",49.4,23.0,1.6,2261.74,0.365,150.76,143.34
PED046047,ENT-00046047,2025-01-06,Lunes,2025-01-09,Jueves,PJ_171720,Bodega,Bodega Santa Rosa Chacayán,P005,Agua San Luis 500ml,PET,15,2.15,0.1,29.07,regalo,efectivo,Ruta_11,CON001,entregado,Daniel Alcides Carrión,Chacayán,"(-10.614714, -76.086094)",61.6,14.8,0.6,3778.05,0.337,145.32,141.51
PED046048,ENT-00046048,2025-01-06,Lunes,2025-01-09,Jueves,PJ_171720,Bodega,Bodega Santa Rosa Chacayán,P001,Coca-Cola 500ml,PET,45,2.4,0.05,102.58,regalo,Plin,Ruta_11,CON001,entregado,Daniel Alcides Carrión,Chacayán,"(-10.613583, -76.093341)",55.4,12.8,0.7,1929.01,0.324,156.06,157.46
PED046049,ENT-00046049,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_855962,Bar,Bar San Miguel Paucartambo,P010,Fanta 2L,PET,90,9.3,0.0,836.84,2x1,transferencia,Ruta_12,CON002,entregado,Pasco,Paucartambo,"(-10.722241, -76.390192)",64.0,14.4,0.4,3822.12,0.358,128.62,159.75
PED046050,ENT-00046050,2025-01-06,Lunes,2025-01-09,Jueves,PJ_542860,Restaurante,Restaurante El Dorado San Francisco de Asís de Yarusyacán,P005,Agua San Luis 500ml,PET,30,2.1,0.0,63.15,regalo,tarjeta débito,Ruta_13,CON003,entregado,Pasco,San Francisco de Asís de Yarusyacán,"(-10.770535, -76.056743)",62.5,13.4,1.1,1976.1,0.363,156.4,170.22
PED046051,ENT-00046051,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_182538,Kiosko,Kiosko Central Pallanchacra,P008,Agua San Luis 1L,PET,15,2.26,0.05,32.14,ninguna,transferencia,Ruta_11,CON001,entregado,Pasco,Pallanchacra,"(-10.617303, -76.270289)",51.4,19.1,4.1,2004.24,0.375,159.61,177.88
PED046052,ENT-00046052,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_182538,Kiosko,Kiosko Central Pallanchacra,P003,Sprite 2L,PET,30,8.83,0.0,264.96,combo familiar,transferencia,Ruta_11,CON001,entregado,Pasco,Pallanchacra,"(-10.621724, -76.290774)",84.5,9.1,1.1,2674.48,0.493,171.69,165.64
PED046053,ENT-00046053,2025-01-06,Lunes,2025-01-09,Jueves,PJ_551180,Supermercado,Vivanda Yanacancha,P006,Coca-Cola 2L,PET,360,8.34,0.0,3004.14,sin_promocion,tarjeta crédito,Ruta_16,CON006,entregado,Pasco,Yanacancha,"(-10.635003, -76.334611)",69.8,12.7,2.5,2364.24,0.399,146.16,173.74
PED046054,ENT-00046054,2025-01-06,Lunes,2025-01-09,Jueves,PJ_551180,Supermercado,Vivanda Yanacancha,P003,Sprite 2L,PET,120,7.99,0.15,815.04,descuento temporada,Plin,Ruta_16,CON006,retrasado,Pasco,Yanacancha,"(-10.636841, -76.334147)",77.1,15.2,0.2,3015.65,0.255,117.46,153.91
PED046055,ENT-00046055,2025-01-06,Lunes,2025-01-09,Jueves,PJ_136685,Bodega,Bodega San José Villa Rica 2,P002,Inca Kola 500ml,vidrio,30,2.86,0.05,73.45,descuento por volumen,contraentrega,Ruta_26,CON006,entregado,Oxapampa,Villa Rica,"(-10.200117, -75.892261)",61.7,8.8,1.8,2584.47,0.339,122.37,144.59
PED046056,ENT-00046056,2025-01-06,Lunes,2025-01-09,Jueves,PJ_136685,Bodega,Bodega San José Villa Rica 2,P005,Agua San Luis 500ml,PET,15,2.07,0.0,31.06,descuento temporada,transferencia,Ruta_26,CON006,entregado,Oxapampa,Villa Rica,"(-10.195789, -75.903239)",67.2,9.7,1.2,2499.39,0.239,208.21,151.83
PED046057,ENT-00046057,2025-01-06,Lunes,2025-01-09,Jueves,PJ_136685,Bodega,Bodega San José Villa Rica 2,P010,Fanta 2L,PET,15,8.44,0.0,126.61,ninguna,contraentrega,Ruta_26,CON006,entregado,Oxapampa,Villa Rica,"(-10.206034, -75.904061)",76.3,8.8,2.5,2496.65,0.223,171.05,157.2
PED046058,ENT-00046058,2025-01-06,Lunes,2025-01-09,Jueves,PJ_943707,Bodega,Bodega El Progreso Oxapampa 2,P001,Coca-Cola 500ml,PET,45,2.77,0.05,118.51,descuento por volumen,contraentrega,Ruta_18,CON008,entregado,Oxapampa,Oxapampa,"(-10.197044, -75.862462)",77.5,8.1,1.1,3879.46,0.268,161.46,153.2
PED046059,ENT-00046059,2025-01-06,Lunes,2025-01-09,Jueves,PJ_943707,Bodega,Bodega El Progreso Oxapampa 2,P007,Inca Kola 2L,PET,15,10.23,0.05,145.76,envío gratis,tarjeta crédito,Ruta_18,CON008,retrasado,Oxapampa,Oxapampa,"(-10.208251, -75.852382)",66.8,18.2,0.2,1798.35,0.445,154.72,183.91
PED046060,ENT-00046060,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_949951,Bar,Bar La Esquina Ticlacayán,P010,Fanta 2L,PET,45,9.28,0.0,417.81,promo verano,efectivo,Ruta_28,CON008,entregado,Pasco,Ticlacayán,"(-10.520626, -76.299859)",42.7,4.4,1.2,3124.15,0.388,160.08,131.72
PED046061,ENT-00046061,2025-01-06,Lunes,2025-01-09,Jueves,PJ_811660,Bodega,Bodega El Triunfo Huariaca 1,P008,Agua San Luis 1L,PET,15,2.92,0.0,43.78,descuento temporada,transferencia,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.698145, -76.21951)",60.9,8.6,1.4,3061.44,0.388,149.18,155.56
PED046062,ENT-00046062,2025-01-06,Lunes,2025-01-09,Jueves,PJ_811660,Bodega,Bodega El Triunfo Huariaca 1,P001,Coca-Cola 500ml,PET,45,2.91,0.0,130.76,regalo,contraentrega,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.713942, -76.224181)",53.6,20.8,1.3,2939.8,0.408,127.49,168.73
PED046063,ENT-00046063,2025-01-06,Lunes,2025-01-09,Jueves,PJ_811660,Bodega,Bodega El Triunfo Huariaca 1,P010,Fanta 2L,PET,15,8.45,0.0,241.84,sin_promocion,Yape,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.716919, -76.207533)",76.7,10.2,3.4,2484.88,0.439,145.73,134.42
PED046064,ENT-00046064,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_900476,Restaurante,Restaurante Don Manuel Pozuzo,P009,Sprite 500ml,vidrio,30,2.31,0.05,65.8,ninguna,tarjeta crédito,Ruta_04,CON004,entregado,Oxapampa,Pozuzo,"(-10.223823, -75.853617)",75.5,12.7,5.4,2830.18,0.293,154.92,156.65
PED046065,ENT-00046065,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_900476,Restaurante,Restaurante Don Manuel Pozuzo,P005,Agua San Luis 500ml,PET,30,1.82,0.0,54.55,sin_promocion,Plin,Ruta_04,CON004,entregado,Oxapampa,Pozuzo,"(-10.228626, -75.877362)",78.1,12.0,0.1,500.0,0.38,166.94,122.37
PED046066,ENT-00046066,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_900476,Restaurante,Restaurante Don Manuel Pozuzo,P010,Fanta 2L,PET,45,9.49,0.0,426.95,ninguna,tarjeta crédito,Ruta_04,CON004,entregado,Oxapampa,Pozuzo,"(-10.228135, -75.85112)",54.4,19.7,0.4,2438.48,0.395,112.46,154.32
PED046067,ENT-00046067,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_744469,Bodega,Bodega San José Villa Rica,P001,Coca-Cola 500ml,PET,45,2.51,0.0,112.98,combo familiar,efectivo,RUTA ,CON006,entregado,Oxapampa,Villa Rica,"(-10.19811, -75.898845)",51.4,13.0,1.7,2918.34,0.312,164.46,115.47
PED046068,ENT-00046068,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_413781,Bar,Bar El Centro Simón Bolívar,P004,Fanta 500ml,vidrio,90,2.63,0.0,236.31,ninguna,Plin,SIN_RUTA,CON009,entregado,Pasco,Simón Bolívar,"(-10.405842, -76.027812)",63.1,13.7,0.7,1193.67,0.418,149.42,153.6
PED046069,ENT-00046069,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_413781,Bar,Bar El Centro Simón Bolívar,P008,Agua San Luis 1L,PET,45,2.57,0.0,115.74,descuento por volumen,Plin,Ruta_09,CON009,entregado,Pasco,Simón Bolívar,"(-10.395376, -76.025078)",57.5,26.1,3.5,1259.75,0.394,126.42,152.38
PED046070,ENT-00046070,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_409366,Bodega,Bodega San Martín Chaupimarca 1,P005,Agua San Luis 500ml,PET,15,1.65,0.05,23.54,promo verano,tarjeta débito,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.633545, -76.298081)",47.0,10.0,1.2,620.25,0.393,151.08,123.72
PED046071,ENT-00046071,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_409366,Bodega,Bodega San Martín Chaupimarca 1,P007,Inca Kola 2L,PET,15,8.82,0.1,119.1,envío gratis,yape ,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.644713, -76.298726)",57.5,16.3,2.2,2869.28,0.39,103.14,117.45
PED046072,ENT-00046072,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_409366,Bodega,Bodega San Martín Chaupimarca 1,P008,Agua San Luis 1L,PET,45,2.42,0.0,108.99,combo familiar,Yape,Ruta_17,CON007,entregado,Pasco,Chaupimarca,"(-10.645682, -76.292149)",50.1,14.0,0.1,2143.87,0.376,149.92,136.16
PED046073,ENT-00046073,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_266167,Bodega,Bodega La Economía Paucartambo,P002,Inca Kola 500ml,vidrio,30,3.3,0.15,84.1,sin_promocion,Plin,Ruta_12,CON002,entregado,Pasco,Paucartambo,"(-10.737892, -76.41221)",66.2,14.6,4.9,2529.77,0.276,139.29,133.1
PED046074,ENT-00046074,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_311045,Bar,Bar El Rinconcito San Francisco de Asís de Yarusyacán,P009,Sprite 500ml,vidrio,90,2.42,0.1,196.38,descuento por volumen,transferencia,Ruta_13,CON003,entregado,Pasco,San Francisco de Asís de Yarusyacán,"(-10.780924, -76.026818)",31.8,5.9,4.6,3422.88,0.425,175.63,142.09
PED046075,ENT-00046075,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_311045,Bar,Bar El Rinconcito San Francisco de Asís de Yarusyacán,P004,Fanta 500ml,vidrio,60,2.56,0.1,138.02,2x1,contraentrega,SIN_RUTA,SIN_CONDUCTOR,entregado,Pasco,San Francisco de Asís de Yarusyacán,"(-10.806831, -76.044329)",46.4,9.4,2.1,3726.97,0.403,109.07,140.14
PED046076,ENT-00046076,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_311045,Bar,Bar El Rinconcito San Francisco de Asís de Yarusyacán,P001,Coca-Cola 500ml,PET,30,2.79,0.05,79.64,descuento por volumen,Plin,Ruta_13,CON003,entregado,Pasco,San Francisco de Asís de Yarusyacán,"(-10.796367, -76.06182)",73.5,7.3,4.8,3296.9,0.316,198.23,158.46
PED046077,ENT-00046077,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_292905,Bar,Bar El Centro Tinyahuarco 1,P002,Inca Kola 500ml,vidrio,30,3.27,0.0,98.14,2x1,tarjeta débito,Ruta_23,CON003,entregado,Pasco,Tinyahuarco,"(-10.670667, -76.353654)",45.6,10.8,1.7,3851.0,0.401,155.64,176.44
PED046078,ENT-00046078,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_292905,Bar,Bar El Centro Tinyahuarco 1,P001,Coca-Cola 500ml,PET,30,2.83,0.0,85.04,combo familiar,transferencia,Ruta_23,SIN_CONDUCTOR,entregado,Pasco,Tinyahuarco,"(-10.65999, -76.346009)",52.9,15.5,3.9,2283.12,0.281,141.69,152.56
PED046079,ENT-00046079,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_292905,Bar,Bar El Centro Tinyahuarco 1,P008,Agua San Luis 1L,PET,30,2.48,0.1,66.87,ninguna,transferencia,Ruta_23,CON003,entregado,Pasco,Tinyahuarco,"(-10.666366, -76.345901)",60.3,9.4,0.1,3277.4,0.411,166.89,143.11
PED046080,ENT-00046080,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_292905,Bar,Bar El Centro Tinyahuarco 1,P007,Inca Kola 2L,PET,90,11.15,0.05,953.21,promo verano,Yape,Ruta_23,CON003,entregado,Pasco,Tinyahuarco,"(-10.672553, -76.354192)",95.0,13.1,1.2,1945.4,0.415,172.1,151.49
PED046081,ENT-00046081,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_769122,Bar,Bar La Casona Huayllay,P006,Coca-Cola 2L,PET,30,10.57,0.0,317.23,descuento temporada,tarjeta débito,Ruta_27,CON007,entregado,Pasco,Huayllay,"(-10.702714, -76.268929)",57.0,12.8,4.3,2609.04,0.334,155.01,149.43
PED046082,ENT-00046082,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_769122,Bar,Bar La Casona Huayllay,P005,Agua San Luis 500ml,PET,60,2.07,0.0,124.33,descuento temporada,transferencia,Ruta_27,CON007,entregado,Pasco,Huayllay,"(-10.716602, -76.228132)",63.7,15.2,4.1,2544.4,0.42,188.47,139.62
PED046083,ENT-00046083,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_769122,Bar,Bar La Casona Huayllay,P007,Inca Kola 2L,PET,90,11.3,0.0,1017.01,envío gratis,tarjeta crédito,Ruta_27,CON007,entregado,Pasco,Huayllay,"(-10.742639, -76.284845)",74.7,18.7,3.6,1870.03,0.4,131.18,139.78
PED046084,ENT-00046084,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_769122,Bar,Bar La Casona Huayllay,P004,Fanta 500ml,vidrio,90,2.73,0.1,220.78,descuento por volumen,transferencia,Ruta_27,CON007,entregado,Pasco,Huayllay,"(-10.719389, -76.244674)",43.3,12.1,0.4,1370.84,0.293,173.45,130.45
PED046085,ENT-00046085,2025-01-06,Lunes,2025-01-08,Miércoles,PN_963676,Persona Natural,Asdrubal Coll-Carnero,P004,Fanta 500ml,vidrio,15,2.49,0.1,33.56,descuento por volumen,Plin,Ruta_06,CON006,entregado,Oxapampa,Palcazú,"(-10.52136, -76.049512)",61.3,3.9,1.7,2526.12,0.299,109.44,127.55
PED046086,ENT-00046086,2025-01-06,Lunes,2025-01-08,Miércoles,PN_963676,Persona Natural,Asdrubal Coll-Carnero,P008,Agua San Luis 1L,PET,7,2.87,0.0,20.06,promo verano,Yape,Ruta_06,CON006,entregado,Oxapampa,Palcazú,"(-10.555619, -76.017336)",71.8,26.8,0.9,671.9,0.403,90.56,149.34
PED046087,ENT-00046087,2025-01-06,Lunes,2025-01-08,Miércoles,PN_963676,Persona Natural,Asdrubal Coll-Carnero,P001,Coca-Cola 500ml,PET,7,2.9,0.05,19.29,ninguna,transferencia,Ruta_06,CON006,entregado,Oxapampa,Palcazú,"(-10.533388, -76.024661)",68.3,9.5,1.5,1575.99,0.387,134.03,145.42
PED046088,ENT-00046088,2025-01-06,Lunes,2025-01-08,Miércoles,PN_963676,Persona Natural,Asdrubal Coll-Carnero,P002,Inca Kola 500ml,vidrio,1,2.8,0.0,2.8,ninguna,Plin,Ruta_06,CON006,entregado,Oxapampa,Palcazú,"(-10.577916, -76.05761)",73.7,15.8,1.6,1556.34,0.313,115.03,152.92
PED046089,ENT-00046089,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_843000,Restaurante,Restaurante El Dorado Huariaca,P007,Inca Kola 2L,PET,45,10.53,0.0,473.73,combo familiar,contraentrega,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.718061, -76.223576)",51.3,21.1,1.3,2605.69,0.283,127.6,156.09
PED046090,ENT-00046090,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_713307,Bodega,Bodega San José Simón Bolívar 1,P001,Coca-Cola 500ml,PET,15,2.83,0.1,38.16,descuento temporada,Plin,Ruta_09,CON009,entregado,Pasco,Simón Bolívar,"(-10.408566, -76.023351)",59.1,16.9,0.7,2787.99,0.208,155.47,158.01
PED046091,ENT-00046091,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_604316,Bodega,Bodega Santa Rosa Huayllay,P007,Inca Kola 2L,PET,15,10.9,0.0,163.46,promo verano,contraentrega,RUTA ,CON007,retrasado,Pasco,Huayllay,"(-10.715373, -76.280232)",64.7,16.7,1.8,2843.95,0.26,183.88,127.28
PED046092,ENT-00046092,2025-01-06,Lunes,2025-01-09,Jueves,PJ_611192,Bodega,Bodega La Economía Paucar,P002,Inca Kola 500ml,vidrio,60,2.54,0.0,152.41,combo familiar,transferencia,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.452647, -76.36879)",70.2,12.0,2.3,3064.76,0.314,147.56,141.86
PED046093,ENT-00046093,2025-01-06,Lunes,2025-01-09,Jueves,PJ_611192,Bodega,Bodega La Economía Paucar,P010,Fanta 2L,PET,60,9.33,0.0,559.85,envío gratis,efectivo,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.437697, -76.354008)",67.4,9.9,2.5,2297.35,0.341,162.22,142.85
PED046094,ENT-00046094,2025-01-06,Lunes,2025-01-09,Jueves,PJ_611192,Bodega,Bodega La Economía Paucar,P003,Sprite 2L,PET,60,8.9,0.15,453.8,ninguna,contraentrega,Ruta_05,CON005,entregado,Daniel Alcides Carrión,Paucar,"(-10.474824, -76.381565)",66.7,8.6,1.4,2518.65,0.176,182.34,153.81
PED046095,ENT-00046095,2025-01-06,Lunes,2025-01-08,Miércoles,PJ_663494,Restaurante,Restaurante El Dorado Yanacancha 2,P005,Agua San Luis 500ml,PET,60,1.76,0.05,100.07,ninguna,contraentrega,Ruta_16,CON006,retrasado,Pasco,Yanacancha,"(-10.625735, -76.321784)",40.9,7.2,0.2,1398.31,-0.1,170.02,165.55
PED046096,ENT-00046096,2025-01-06,Lunes,2025-01-09,Jueves,PJ_568304,Bar,Bar La Esquina Huariaca,P008,Agua San Luis 1L,PET,30,2.71,0.1,73.16,descuento por volumen,Plin,Ruta_23,CON003,entregado,Pasco,Huariaca,"(-10.712957, -76.209724)",64.7,16.3,0.7,3682.94,0.459,138.4,149.59
